Filename;Segment;WC;WPS;Sixltr;Dic;funct;pronoun;ppron;i;we;you;shehe;they;ipron;article;verb;auxverb;past;present;future;adverb;preps;conj;negate;quant;number;swear;social;family;friend;humans;affect;posemo;negemo;anx;anger;sad;cogmech;insight;cause;discrep;tentat;certain;inhib;incl;excl;percept;see;hear;feel;bio;body;health;sexual;ingest;relativ;motion;space;time;work;achieve;leisure;home;money;relig;death;assent;nonfl;filler;AllPunc;Period;Comma;Colon;SemiC;QMark;Exclam;Dash;Quote;Apostro;Parenth;OtherP
lula_df_texto_contra.txt;2563;17;17,00;35,29;76,47;52,94;5,88;0,00;0,00;0,00;0,00;0,00;0,00;5,88;0,00;11,76;11,76;0,00;11,76;0,00;5,88;17,65;11,76;5,88;5,88;0,00;0,00;5,88;0,00;0,00;5,88;17,65;11,76;5,88;5,88;0,00;0,00;52,94;11,76;0,00;5,88;0,00;5,88;5,88;23,53;17,65;5,88;0,00;0,00;0,00;5,88;5,88;0,00;0,00;0,00;11,76;0,00;17,65;11,76;0,00;5,88;0,00;0,00;5,88;5,88;0,00;0,00;0,00;0,00;47,06;0,00;5,88;5,88;0,00;0,00;0,00;0,00;11,76;11,76;0,00;11,76
lula_df_texto_contra.txt;2564;24;24,00;29,17;79,17;50,00;8,33;4,17;0,00;0,00;4,17;0,00;4,17;4,17;8,33;0,00;0,00;0,00;0,00;0,00;0,00;25,00;8,33;0,00;8,33;4,17;4,17;8,33;0,00;0,00;0,00;8,33;0,00;8,33;4,17;4,17;4,17;37,50;0,00;0,00;4,17;16,67;0,00;0,00;20,83;8,33;0,00;0,00;0,00;0,00;8,33;4,17;0,00;4,17;12,50;16,67;0,00;12,50;12,50;0,00;4,17;4,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,33;0,00;4,17;0,00;0,00;0,00;0,00;0,00;8,33;8,33;0,00;12,50
lula_df_texto_contra.txt;2565;17;17,00;29,41;76,47;41,18;11,76;11,76;0,00;0,00;11,76;5,88;5,88;5,88;11,76;5,88;5,88;0,00;5,88;0,00;5,88;11,76;5,88;5,88;0,00;0,00;0,00;17,65;0,00;0,00;5,88;11,76;11,76;0,00;0,00;0,00;0,00;23,53;0,00;0,00;0,00;0,00;0,00;0,00;11,76;5,88;5,88;0,00;0,00;0,00;5,88;5,88;0,00;0,00;5,88;41,18;5,88;23,53;11,76;5,88;0,00;0,00;0,00;0,00;0,00;0,00;17,65;5,88;0,00;47,06;0,00;5,88;0,00;0,00;0,00;0,00;0,00;11,76;11,76;0,00;17,65
lula_df_texto_contra.txt;2566;14;14,00;35,71;57,14;21,43;7,14;7,14;0,00;0,00;7,14;7,14;0,00;7,14;14,29;0,00;0,00;0,00;7,14;0,00;0,00;7,14;0,00;0,00;7,14;7,14;0,00;14,29;0,00;0,00;0,00;14,29;0,00;14,29;0,00;7,14;7,14;28,57;0,00;0,00;0,00;7,14;0,00;7,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,14;0,00;7,14;7,14;0,00;7,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,14;0,00;0,00;7,14;0,00;0,00;0,00;0,00;0,00;14,29;0,00;35,71
lula_df_texto_contra.txt;2567;2;2,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00
lula_df_texto_contra.txt;2568;15;15,00;26,67;60,00;53,33;20,00;6,67;0,00;0,00;6,67;0,00;6,67;13,33;6,67;20,00;20,00;6,67;6,67;0,00;0,00;13,33;6,67;0,00;0,00;0,00;0,00;13,33;0,00;0,00;0,00;6,67;0,00;6,67;0,00;6,67;0,00;26,67;6,67;0,00;6,67;6,67;0,00;6,67;13,33;13,33;0,00;0,00;0,00;0,00;6,67;6,67;0,00;0,00;6,67;13,33;13,33;6,67;0,00;0,00;0,00;0,00;0,00;6,67;0,00;0,00;0,00;0,00;0,00;53,33;0,00;0,00;6,67;0,00;0,00;0,00;0,00;0,00;13,33;0,00;33,33
lula_df_texto_contra.txt;2569;19;19,00;15,79;94,74;52,63;21,05;5,26;0,00;0,00;0,00;0,00;5,26;15,79;0,00;36,84;15,79;0,00;31,58;0,00;15,79;5,26;10,53;0,00;10,53;0,00;0,00;21,05;0,00;0,00;5,26;0,00;0,00;0,00;0,00;0,00;0,00;47,37;10,53;10,53;5,26;5,26;10,53;0,00;5,26;5,26;10,53;5,26;5,26;0,00;0,00;0,00;0,00;0,00;10,53;42,11;15,79;5,26;15,79;5,26;0,00;5,26;0,00;0,00;0,00;0,00;5,26;0,00;0,00;15,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,53;0,00;5,26
lula_df_texto_contra.txt;2570;23;23,00;8,70;73,91;43,48;17,39;4,35;0,00;0,00;0,00;0,00;4,35;13,04;0,00;30,43;13,04;0,00;26,09;0,00;13,04;4,35;8,70;0,00;8,70;0,00;0,00;17,39;0,00;0,00;4,35;0,00;0,00;0,00;0,00;0,00;0,00;34,78;8,70;8,70;4,35;4,35;4,35;0,00;4,35;4,35;8,70;4,35;4,35;0,00;0,00;0,00;0,00;0,00;8,70;34,78;13,04;4,35;13,04;4,35;0,00;4,35;0,00;0,00;0,00;0,00;4,35;0,00;0,00;34,78;4,35;0,00;4,35;0,00;0,00;0,00;0,00;0,00;8,70;0,00;17,39
lula_df_texto_contra.txt;2571;6;6,00;66,67;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;0,00;50,00;0,00;0,00;0,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;166,67;0,00;33,33;16,67;0,00;0,00;0,00;0,00;33,33;33,33;0,00;50,00
lula_df_texto_contra.txt;2572;18;18,00;22,22;72,22;50,00;11,11;5,56;0,00;0,00;5,56;0,00;0,00;5,56;0,00;22,22;11,11;0,00;22,22;0,00;11,11;11,11;22,22;5,56;0,00;0,00;5,56;11,11;0,00;0,00;5,56;5,56;0,00;5,56;0,00;0,00;0,00;33,33;11,11;11,11;5,56;5,56;0,00;5,56;5,56;16,67;0,00;0,00;0,00;0,00;11,11;5,56;0,00;5,56;11,11;22,22;0,00;11,11;5,56;0,00;0,00;0,00;0,00;5,56;0,00;0,00;0,00;0,00;0,00;55,56;5,56;5,56;5,56;0,00;0,00;0,00;0,00;11,11;11,11;0,00;16,67
