Class,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1,5112,17,17.00,35.29,58.82,17.65,5.88,5.88,0.00,0.00,5.88,0.00,5.88,0.00,5.88,0.00,0,0,0,0,0,11.76,0,0,5.88,0,0,11.76,0,0,5.88,5.88,5.88,0,0,0,0,17.65,5.88,0,0,0,0,0,11.76,0,5.88,5.88,5.88,0,0,0,0,0,5.88,23.53,5.88,11.76,5.88,17.65,11.76,5.88,0,0,0,0,0,0,0,58.82,5.88,0,17.65,0,0,0,0,0,11.76,0,23.53
1,5113,17,17.00,47.06,58.82,29.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,17.65,5.88,0,0,5.88,5.88,5.88,0,0,11.76,5.88,5.88,0,0,0,0,17.65,0,0,0,0,0,0,17.65,0,0,5.88,0,0,0,0,0,0,0,11.76,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,52.94,5.88,0,11.76,0,0,0,0,0,11.76,0,23.53
1,5114,11,11.00,45.45,27.27,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,90.91,0,0,9.09,18.18,0,0,0,0,18.18,0,45.45
1,5115,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5116,14,14.00,35.71,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0,0,14.29,0,7.14,7.14,14.29,0,0,0,14.29,14.29,0,0,14.29,14.29,14.29,0,0,0,0,21.43,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,64.29,0,0,21.43,0,0,0,0,0,14.29,0,28.57
1,5117,19,19.00,21.05,42.11,26.32,5.26,5.26,0.00,0.00,5.26,5.26,0.00,5.26,5.26,5.26,5.26,0,5.26,0,5.26,10.53,5.26,0,5.26,0,5.26,15.79,0,0,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,5.26,15.79,0,0,10.53,10.53,0,5.26,0,0,0,0,0,0,0,63.16,5.26,0,15.79,5.26,0,0,0,0,10.53,0,26.32
1,5118,20,20.00,30.00,45.00,30.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00,5,0,10,0,0,10,10,0,0,0,5,10,0,0,5,0,0,0,0,0,0,15,0,0,5,5,0,0,10,5,5,0,5,0,0,0,0,0,0,10,0,5,10,5,0,0,5,0,0,0,0,0,0,70,5,5,10,0,0,0,0,10,10,0,30
1,5119,18,18.00,27.78,77.78,50.00,11.11,11.11,0.00,0.00,11.11,5.56,5.56,5.56,11.11,5.56,0,0,11.11,0,5.56,38.89,0,0,0,0,5.56,16.67,0,0,0,0,0,0,0,0,0,50,5.56,5.56,5.56,0,0,11.11,33.33,0,5.56,0,0,5.56,0,0,0,0,5.56,22.22,0,22.22,16.67,0,0,0,0,5.56,0,0,0,5.56,0,27.78,5.56,0,5.56,0,0,0,0,0,11.11,0,5.56
1,5120,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
1,5121,19,19.00,21.05,47.37,26.32,10.53,10.53,0.00,0.00,10.53,10.53,0.00,10.53,10.53,0.00,0,0,0,0,0,21.05,5.26,0,0,10.53,5.26,21.05,0,0,5.26,0,0,0,0,0,0,21.05,5.26,0,0,0,0,0,21.05,0,0,0,0,0,5.26,0,0,0,0,5.26,5.26,10.53,0,0,0,0,0,0,0,0,0,10.53,0,47.37,0,0,10.53,0,0,0,0,0,10.53,0,26.32
1,5122,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
1,5123,16,16.00,50.00,56.25,31.25,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,6.25,0,0,6.25,0,0,31.25,0,0,0,0,6.25,6.25,0,0,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,6.25,0,0,12.5,12.5,0,12.5,6.25,6.25,0,0,0,6.25,0,0,0,6.25,0,68.75,6.25,12.5,6.25,0,0,0,0,12.5,12.5,0,18.75
1,5124,16,16.00,37.50,37.50,12.50,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,12.50,0,0,12.5,0,0,6.25,6.25,0,0,0,6.25,12.5,0,0,6.25,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,0,6.25,6.25,0,0,12.5,0,0,0,6.25,0,87.5,6.25,6.25,18.75,0,0,0,0,12.5,12.5,0,31.25
1,5125,15,15.00,26.67,60.00,33.33,13.33,13.33,0.00,6.67,6.67,6.67,0.00,13.33,6.67,13.33,0,0,13.33,0,0,20,0,0,0,0,0,6.67,0,0,6.67,6.67,6.67,0,0,0,0,20,0,0,0,0,0,6.67,13.33,0,0,0,0,0,0,0,0,0,13.33,33.33,13.33,13.33,6.67,0,0,0,0,0,0,0,0,6.67,0,60,6.67,0,20,0,0,0,0,0,13.33,0,20
1,5126,16,16.00,37.50,37.50,12.50,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,12.50,0,0,12.5,0,0,6.25,6.25,0,0,0,6.25,12.5,0,0,6.25,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,0,6.25,6.25,0,0,12.5,0,0,0,6.25,0,87.5,6.25,6.25,18.75,0,0,0,0,12.5,12.5,0,31.25
1,5127,17,17.00,29.41,70.59,23.53,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,17.65,0,0,17.65,0,0,5.88,5.88,0,5.88,5.88,23.53,23.53,0,0,11.76,11.76,5.88,5.88,0,5.88,0,23.53,0,0,0,0,0,11.76,5.88,0,5.88,0,5.88,0,5.88,0,5.88,0,0,11.76,0,17.65,17.65,11.76,0,0,0,11.76,0,0,0,0,0,52.94,5.88,0,17.65,0,0,0,0,0,11.76,0,17.65
1,5128,6,6.00,50.00,33.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16.67,0,0,0,0,0,33.33,0,50
1,5129,18,18.00,27.78,61.11,33.33,5.56,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,16.67,11.11,16.67,0,0,0,16.67,0,5.56,0,5.56,0,5.56,0,0,11.11,5.56,0,5.56,0,5.56,5.56,33.33,5.56,0,5.56,0,0,5.56,11.11,11.11,0,0,0,0,5.56,5.56,0,0,5.56,11.11,5.56,5.56,5.56,5.56,0,0,5.56,5.56,0,5.56,0,0,0,33.33,5.56,0,5.56,0,0,0,0,0,11.11,0,11.11
1,5130,15,15.00,13.33,40.00,40.00,6.67,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0,6.67,0,6.67,13.33,6.67,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13.33,6.67,13.33,6.67,0,0,0,0,0,0,0,0,0,0,53.33,0,0,13.33,0,0,0,0,0,13.33,0,26.67
1,5131,14,14.00,35.71,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0,0,14.29,0,7.14,7.14,14.29,0,0,0,14.29,14.29,0,0,14.29,14.29,14.29,0,0,0,0,21.43,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,64.29,0,0,21.43,0,0,0,0,0,14.29,0,28.57
1,5132,7,7.00,28.57,28.57,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,14.29,0,0,0,0,0,28.57,0,57.14
1,5133,10,10.00,20.00,40.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0,10,0,0,10,10,0,0,0,0,0,20,0,10,20,20,20,0,0,0,0,40,10,20,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10,0,0,0,0,0,20,0,30
1,5134,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5135,17,17.00,29.41,58.82,23.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,17.65,0,0,0,5.88,5.88,5.88,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88,0,0,11.76,23.53,0,17.65,5.88,5.88,0,5.88,0,0,0,0,0,0,0,70.59,0,5.88,11.76,0,0,0,0,11.76,11.76,0,29.41
1,5136,13,13.00,53.85,46.15,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,0,0,23.08,0,0,0,0,0,76.92,7.69,15.38,15.38,0,0,0,0,15.38,15.38,0,7.69
1,5137,18,18.00,27.78,77.78,55.56,16.67,16.67,0.00,0.00,16.67,16.67,5.56,11.11,11.11,5.56,0,5.56,0,0,5.56,33.33,0,0,5.56,5.56,0,16.67,0,0,5.56,11.11,0,11.11,0,0,11.11,33.33,0,0,0,0,11.11,0,27.78,0,5.56,0,0,5.56,5.56,5.56,0,0,11.11,11.11,5.56,11.11,11.11,11.11,0,0,0,5.56,0,0,0,11.11,0,44.44,5.56,5.56,5.56,0,0,0,0,11.11,11.11,0,5.56
1,5138,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5139,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,78.95,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,31.58
1,5140,16,16.00,50.00,68.75,31.25,12.50,6.25,0.00,0.00,6.25,6.25,0.00,12.50,6.25,6.25,0,6.25,0,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,31.25,0,6.25,0,6.25,6.25,0,12.5,0,6.25,0,6.25,0,12.5,6.25,0,0,12.5,18.75,6.25,12.5,18.75,18.75,0,6.25,0,0,0,0,0,6.25,0,43.75,6.25,0,12.5,0,0,0,0,0,12.5,0,12.5
1,5141,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,78.95,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,31.58
1,5142,17,17.00,29.41,58.82,23.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,17.65,0,0,0,5.88,5.88,5.88,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88,0,0,11.76,23.53,0,17.65,5.88,5.88,0,5.88,0,0,0,0,0,0,0,64.71,0,5.88,11.76,0,0,0,0,11.76,11.76,0,23.53
1,5143,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,78.95,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,31.58
1,5144,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5145,19,19.00,21.05,42.11,26.32,5.26,5.26,0.00,0.00,5.26,5.26,0.00,5.26,5.26,5.26,5.26,0,5.26,0,5.26,10.53,5.26,0,5.26,0,5.26,15.79,0,0,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,5.26,15.79,0,0,10.53,10.53,0,5.26,0,0,0,0,0,0,0,63.16,5.26,0,15.79,5.26,0,0,0,0,10.53,0,26.32
1,5146,18,18.00,33.33,55.56,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,16.67,0,0,0,5.56,5.56,5.56,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,5.56,5.56,0,0,11.11,22.22,0,16.67,5.56,5.56,0,5.56,0,0,0,0,0,0,0,72.22,5.56,5.56,16.67,0,0,0,0,11.11,11.11,0,22.22
1,5147,13,13.00,53.85,46.15,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,0,0,23.08,0,0,0,0,0,76.92,7.69,15.38,15.38,0,0,0,0,15.38,15.38,0,7.69
1,5148,16,16.00,50.00,68.75,31.25,12.50,6.25,0.00,0.00,6.25,6.25,0.00,12.50,6.25,6.25,0,6.25,0,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,31.25,0,6.25,0,6.25,6.25,0,12.5,0,6.25,0,6.25,0,12.5,6.25,0,0,12.5,18.75,6.25,12.5,18.75,18.75,0,6.25,0,0,0,0,0,6.25,0,43.75,6.25,0,12.5,0,0,0,0,0,12.5,0,12.5
1,5149,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5150,16,16.00,50.00,56.25,31.25,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,6.25,0,0,6.25,0,0,31.25,0,0,0,0,6.25,6.25,0,0,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,6.25,0,0,12.5,12.5,0,12.5,6.25,6.25,0,0,0,6.25,0,0,0,6.25,0,68.75,6.25,12.5,6.25,0,0,0,0,12.5,12.5,0,18.75
1,5151,11,11.00,27.27,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,18.18,9.09,9.09,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,81.82,0,0,18.18,0,0,0,0,0,18.18,0,45.45
1,5152,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5153,13,13.00,53.85,46.15,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,0,0,23.08,0,0,0,0,0,76.92,7.69,15.38,15.38,0,0,0,0,15.38,15.38,0,7.69
1,5154,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,78.95,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,31.58
1,5155,16,16.00,37.50,37.50,12.50,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,12.50,0,0,12.5,0,0,6.25,6.25,0,0,0,6.25,12.5,0,0,6.25,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,0,6.25,6.25,0,0,12.5,0,0,0,6.25,0,87.5,6.25,6.25,18.75,0,0,0,0,12.5,12.5,0,31.25
1,5156,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,73.68,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,26.32
1,5157,14,14.00,35.71,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,0,0,14.29,0,7.14,7.14,14.29,0,0,0,14.29,14.29,0,0,14.29,14.29,14.29,0,0,0,0,21.43,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,7.14,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,64.29,0,0,21.43,0,0,0,0,0,14.29,0,28.57
1,5158,16,16.00,37.50,37.50,12.50,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,12.50,0,0,12.5,0,0,6.25,6.25,0,0,0,6.25,12.5,0,0,6.25,6.25,6.25,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,0,6.25,6.25,0,0,12.5,0,0,0,6.25,0,87.5,6.25,6.25,18.75,0,0,0,0,12.5,12.5,0,31.25
1,5159,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5160,13,13.00,53.85,46.15,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,0,0,23.08,0,0,0,0,0,76.92,7.69,15.38,15.38,0,0,0,0,15.38,15.38,0,7.69
1,5161,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,78.95,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,31.58
1,5162,15,15.00,46.67,60.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,20,0,0,0,6.67,6.67,6.67,0,0,6.67,13.33,13.33,0,0,0,0,33.33,6.67,6.67,0,0,0,0,20,0,0,0,0,0,6.67,6.67,0,0,6.67,26.67,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,46.67,6.67,0,6.67,0,0,0,0,0,13.33,0,20
1,5163,19,19.00,31.58,47.37,31.58,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,10.53,5.26,0,10.53,0,0,10.53,10.53,0,0,0,5.26,10.53,0,0,5.26,0,0,0,0,0,0,15.79,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,0,5.26,10.53,5.26,0,0,5.26,0,0,0,0,0,0,63.16,0,5.26,10.53,0,0,0,0,10.53,10.53,0,26.32
1,5164,17,17.00,29.41,88.24,41.18,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,11.76,0,5.88,5.88,0,11.76,23.53,0,0,0,0,11.76,11.76,0,0,11.76,17.65,17.65,0,0,0,0,41.18,11.76,5.88,0,0,11.76,17.65,11.76,0,5.88,5.88,0,5.88,0,0,0,0,23.53,47.06,11.76,23.53,17.65,5.88,0,0,0,0,0,0,0,0,0,35.29,5.88,0,5.88,0,0,0,0,0,11.76,0,11.76
1,5165,15,15.00,33.33,40.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0,6.67,0,0,0,26.67,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,26.67,6.67,0,0,0,0,6.67,13.33,0,6.67,6.67,0,0,6.67,0,0,0,6.67,6.67,0,20,6.67,0,0,0,0,0,0,0,0,0,0,53.33,0,0,6.67,0,0,0,0,0,13.33,0,33.33
1,5166,15,15.00,33.33,40.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0,6.67,0,0,0,26.67,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,26.67,6.67,0,0,0,0,6.67,13.33,0,6.67,6.67,0,0,6.67,0,0,0,6.67,6.67,0,20,6.67,0,0,0,0,0,0,0,0,0,0,46.67,6.67,0,6.67,0,0,0,0,0,13.33,0,20
1,5167,15,15.00,33.33,40.00,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0,6.67,0,0,0,26.67,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,26.67,6.67,0,0,0,0,6.67,13.33,0,6.67,6.67,0,0,6.67,0,0,0,6.67,6.67,0,20,6.67,0,0,0,0,0,0,0,0,0,0,46.67,6.67,0,6.67,0,0,0,0,0,13.33,0,20
1,5168,19,19.00,26.32,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15.79,0,0,0,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,10.53,21.05,0,15.79,5.26,5.26,0,5.26,0,0,0,0,0,0,0,78.95,5.26,5.26,15.79,0,0,0,0,10.53,10.53,0,31.58
1,5169,17,17.00,41.18,58.82,23.53,11.76,5.88,0.00,0.00,5.88,0.00,0.00,5.88,0.00,5.88,0,5.88,0,0,0,11.76,0,0,0,0,0,5.88,0,0,11.76,17.65,11.76,5.88,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,5.88,5.88,0,5.88,0,0,0,0,0,0,35.29,0,0,5.88,0,0,0,0,0,11.76,0,17.65
